candidate_id,topic_entropy
C0102,1.3081075441327357
C0103,1.4470718337827664
C0104,1.1898586853366562
C0105,0.8044694503291475
C0106,1.6139490889323016
C0107,1.4302778853865277
C0108,1.2053949693683117
C0109,1.7228261433596899
C0110,1.371187318855354
C0111,1.2345602198704893
C0112,1.4148402013318877
C0113,1.260258352670183
C0114,1.6767739776239554
C0115,1.1773757427932772
C0116,1.3785685121853961
C0117,1.1439386128484599
C0118,1.7139656868196924
C0119,1.4587164809882374
C0120,1.6311644489096586
C0121,1.54361018825969
C0122,1.5108935672660206
C0123,0.6651896221656179
C0124,1.4037492711509103
C0125,0.31000830084598907
C0126,1.6205132743068522
C0127,0.7847412460808961
C0128,0.8553424002680943
C0129,1.3801579087200146
C0130,1.6231685865941132
C0131,0.9926503174381481
C0132,1.5119342743921327
C0133,0.4610066434579488
C0134,1.3495410928445633
C0135,0.7610420251548342
C0136,1.5002707870321619
C0137,1.1374173185669352
C0138,0.7151109928198924
C0139,0.7057166705484608
C0140,1.5167040961473925
C0141,1.0418980630071917
C0142,1.7959869863553166
C0143,1.2866254692759207
C0144,1.6927361146558824
C0145,1.0422091797535045
C0146,1.4924997904169008
C0147,1.471566991259062
C0148,1.4239643151342305
C0149,0.7609629932017669
C0150,1.3034133826200485
C0151,1.3552423269578473
C0152,1.2917073487469475
C0153,1.0945959635161195
C0154,1.452760583562359
C0155,1.283031421596768
C0156,0.9457354088468328
C0157,1.3122006108249913
C0158,0.9345913652295705
C0159,1.4554555955463562
C0160,1.0468549111530108
C0161,1.3241423176780982
C0162,1.257707213736314
C0163,1.8710136622448506
C0164,0.3694227776161625
C0165,1.49583951737926
C0166,0.9848452400487656
C0167,1.2997520323422656
C0168,1.2323897973300841
C0169,1.5380207293053996
C0170,0.6917517317958162
C0171,1.5105174527799574
C0172,0.9568422087903677
C0173,1.4129620696756189
C0174,0.7607068278573755
C0175,1.3884759875423391
C0176,0.8835247021365177
C0177,0.7825636053972866
C0178,1.7066541336706689
C0179,0.3792002625901702
C0180,1.9321551547427935
C0181,0.9735761063597905
C0182,1.238565638900261
C0183,0.7579048419744566
C0184,1.0713201818058364
C0185,1.5347441805546476
C0186,0.9541739548381329
C0187,1.4148421315448718
C0188,0.8420160564000208
C0189,1.6151919415057736
C0190,1.224361651537032
C0191,1.7391493996154515
C0192,1.0867083846017718
C0193,1.2743398654853082
C0194,1.3655896652132147
C0195,0.7335168074287035
C0196,1.141806046651444
C0197,1.8039622828162123
C0198,1.31673377035465
C0199,1.381662723264405
C0200,0.7416432831576334
C0201,1.5456717221566505
C0202,0.8370975318027998
C0203,1.3902102943551948
C0204,0.9129768107363043
C0205,1.0012725981841921
C0206,1.365060835147294
C0207,1.2091088825848646
C0208,1.4859367847778455
C0209,1.1838158555371896
C0210,1.8920072957539216
C0211,1.0321806563764788
C0212,1.4837142573253708
C0213,1.1022680486376815
C0214,1.3650653616097295
C0215,1.0440677121660658
C0216,1.4773591868642582
C0217,0.9755010898694138
C0218,0.8658365563240379
C0219,0.691756621318513
C0220,1.366694204832619
C0221,1.290902774421028
C0222,1.4777160416227522
C0223,1.4504802698128705
C0224,1.4724047184444686
C0225,0.8578612343912202
C0226,1.6889015163656358
C0227,1.1213895063978294
C0228,1.7451530687563135
C0229,1.6768472592836956
C0230,1.5159385716061042
C0231,0.9036043255116138
C0232,1.231796477079914
C0233,1.135237577903692
C0234,1.1740985208538721
C0235,0.831812936518813
C0236,1.66297505346992
C0237,0.9724135126492516
C0238,1.6716217207948054
C0239,0.5947909918293273
C0240,1.540381113650086
C0241,1.6357769888639473
C0242,1.1266177785413367
C0243,1.4209106006276828
C0244,1.146381130754159
C0245,1.6032583553571238
C0246,1.072671462078797
C0247,1.6392646368089374
C0248,0.9216221381094535
C0249,1.3951325308418445
C0250,1.285042011741072
C0251,1.3201889326040563
C0252,0.8495196977193867
C0253,1.139504742385987
C0254,1.0938556155451404
C0255,1.6434823056422398
C0256,1.2228444727696313
C0257,2.052355717721012
C0258,1.7152632279028113
C0259,0.9093387967171299
C0260,1.8406849479814262
C0261,1.1978485765967903
C0262,1.8665713849726953
C0263,1.509010404204529
C0264,1.7664220240467328
C0265,1.167020645289549
C0266,1.3716549241243843
C0267,0.3858496936842829
C0268,1.6406731959732834
C0269,1.6485642466949424
C0270,0.8045250588666554
C0271,1.604346864420338
C0272,0.9406568572536947
C0273,1.947597264739996
C0274,0.819722346919062
C0275,1.543855418898469
C0276,0.33422114621338295
C0277,1.088185550988429
C0278,0.996116758859539
C0279,1.1941463970037798
C0280,1.081703819416247
C0281,0.9937606655645808
C0282,1.624565843046347
C0283,0.9094639164419396
C0284,1.5442327851789077
C0285,0.6949567849342149
C0286,1.5295387560035973
C0287,1.439492838383868
C0288,0.7607068278573755
C0289,1.9050959714491869
C0290,0.8644874049243005
C0291,0.9216777930295776
C0292,0.8534855510706195
C0293,1.4710546712884611
C0294,1.2836934457738796
C0295,1.5034585425930669
C0296,0.5583825493036014
C0297,1.4234891168841588
C0298,0.7107494705068427
C0299,1.2284405483070842
C0300,1.0821229094798657
C0301,1.61877965714087
C0302,0.7981843477162209
C0303,0.9607296537752552
C0304,1.0405418223570284
C0305,1.5745486885871396
C0306,0.7464786106536548
C0307,1.88008541366437
C0308,0.7191316858124276
C0309,1.4525790198729036
C0310,0.8737882120983298
C0311,1.2576395909153615
C0312,1.23736597453537
C0313,1.172330007877176
C0314,1.5558758173889229
C0315,1.1335583087696943
C0316,1.6823447733287122
C0317,1.1926692454682002
C0318,1.3031290949965117
C0319,0.6590638100936772
C0320,1.5926948554481049
C0321,0.7786849798564976
C0322,1.6551079448715595
C0323,1.0824609890907435
C0324,0.9485875316275758
C0325,0.6524452938972387
C0326,1.1471675894311542
C0327,1.3688453425796279
C0328,1.1318285697011552
C0329,1.8687397760340732
C0330,1.1846262668602376
C0331,1.2665413715084473
C0332,1.5059097950885207
C0333,1.1396830020197468
C0334,1.407284991446435
C0335,0.9074967510398624
C0336,1.4528502760690647
C0337,1.2882863512927316
C0338,1.6667701190544935
C0339,1.3499968070858595
C0340,1.0229985764151441
C0341,0.7129410761761534
C0342,1.4752744250976304
C0343,1.1190849592339944
C0344,1.5825979535769552
C0345,1.425395381991316
C0346,1.7792449176507021
C0347,1.6275216082218535
C0348,1.5277287922368858
C0349,0.88878084024357
C0350,1.5192687686835522
C0351,1.4497603550463452
C0352,1.5532250649728874
C0353,1.5325746056527199
C0354,0.8486723081442706
C0355,1.295867782299213
C0356,1.6776307351799626
C0357,1.2087891634557573
C0358,1.4250782726064324
C0359,1.3012368974754807
C0360,1.375305009043365
C0361,0.8326398584825336
C0362,1.5998183008829117
C0363,0.980641649638809
C0364,1.0713033701258319
C0365,0.8895844533492505
C0366,1.8902936578197034
C0367,1.2744560623579155
C0368,1.2248238024785094
C0369,1.2257688390908594
C0370,1.5747853667699776
C0371,1.3736550061620414
C0372,0.771517497710185
C0373,1.0035150208122048
C0374,1.0086261259050726
C0375,1.6325612913521084
C0376,0.6531431550294462
C0377,1.5915277476810061
C0378,1.5726410802930033
C0379,0.8866675225223719
C0380,1.3410758365157731
C0381,0.8334862997445749
C0382,1.860961998971703
C0383,0.8213397428720137
C0384,1.5828504209048955
C0385,1.1760263512340499
C0386,1.32238001366065
C0387,1.591226576388807
C0388,1.2863509323892546
C0389,0.7515375639879255
C0390,1.4652155017495745
C0391,1.3856900580984615
C0392,1.4043942262116855
C0393,1.561963785604005
C0394,1.6773278895779493
C0395,1.1759740705518695
C0396,1.4516020417969964
C0397,1.3152926518912467
C0398,0.9235672935539561
C0399,0.995163179808428
C0400,1.9044104713252128
C0401,1.1817918463555455
C0402,1.0769362412744694
C0403,1.611198701861976
C0404,1.7676295194184592
C0405,1.2241303427949404
C0406,0.9313792030298581
C0407,1.4077400055036853
C0408,0.6321677599148366
C0409,1.3203713049821957
C0410,1.3597710982310316
C0411,1.468721818394886
C0412,1.7407269088407704
C0413,1.5536449868345064
C0414,1.1219346554737644
C0415,1.0200876847571165
C0416,1.5483883681007728
C0417,1.2905162353095903
C0418,0.9643692760764017
C0419,1.2612241161000788
C0420,1.3529121468665086
C0421,1.550033338572611
C0422,0.9867717058020263
C0423,0.8106854600829506
C0424,0.9144900081476097
C0425,1.8081891963797583
C0426,0.6754940266305745
C0427,1.0444597785764822
C0428,1.0139277313479458
C0429,1.5201779999737504
C0430,1.6837223801011685
C0431,1.037501064525214
C0432,1.4170790433416165
C0433,0.7682536666229463
C0434,1.8268889417407126
C0435,1.4247452885546366
C0436,1.5045630789785773
C0437,1.428303646432086
C0438,1.4565466171274266
C0439,0.9140619363949607
C0440,1.3284391353976674
C0441,1.2419659381775443
C0442,1.2734353895407142
C0443,1.055307708865598
C0444,1.1978215001297707
C0445,1.4396372449012818
C0446,1.202577814247165
C0447,1.5094126112865562
C0448,1.141235008920963
C0449,1.4485528868328825
C0450,0.9328314372422247
C0451,1.4468145039836768
C0452,0.9446144547867412
C0453,1.9582702669365446
C0454,1.3482530011652931
C0455,1.7345033405056376
C0456,1.5796835656236132
C0457,0.9275808594344921
C0458,1.126754597656749
C0459,1.5547442046896442
C0460,0.7888371728393757
C0461,1.1212406429191795
C0462,1.4559576853828136
C0463,1.0311608058891069
C0464,1.7034840909123434
C0465,1.4829114562095305
C0466,1.4344827596932457
C0467,1.179654792601406
C0468,1.299705505775047
C0469,1.4264096944105775
C0470,0.8897614648923794
C0471,0.6643524819544665
C0472,1.753483133336025
C0473,0.8046214874405233
C0474,1.5068833488641131
C0475,1.0231428412011183
C0476,1.3282454698732291
C0477,0.8890245147502742
C0478,0.916023421559302
C0479,1.14362174632733
C0480,0.9327915520432868
C0481,0.657061875936823
C0482,1.7381123286604587
C0483,1.3198842408452367
C0484,1.7883491723214529
C0485,0.9286890698868654
C0486,1.3387601834910123
C0487,1.3460460539761474
C0488,1.688753519914698
C0489,0.7742088132289681
C0490,1.7532722116474257
C0491,0.8049113555326178
C0492,1.778237593054965
C0493,1.0916101820208945
C0494,1.1797145921566268
C0495,1.2177621221936945
C0496,1.1670408075498762
C0497,1.4877800674845885
C0498,0.8222779767530379
C0499,1.1105151588206892
C0500,1.2801933987557894
C0501,0.9071068255153325
C0502,1.3489562273699582
C0503,1.40101572323295
C0504,1.4920353854271555
C0505,1.1957373808283531
C0506,0.9261895222703372
C0507,0.7071094627648349
C0508,0.7525854989923596
C0509,0.502574470622225
C0510,1.4085506915817931
C0511,1.1131071281456433
C0512,1.3745379551892758
C0513,1.242675222632268
C0514,1.4046285855909542
C0515,0.9337378124069291
C0516,1.3378562647784273
C0517,1.3543876900800929
C0518,1.5006975040405635
C0519,1.1021790845895507
C0520,1.6057877145756674
C0521,0.6472168992349369
C0522,1.3784065605612403
C0523,1.470111216417121
C0524,0.8309198052305353
C0525,0.6643265141172918
C0526,1.2410370389710368
C0527,0.8005539073210081
C0528,1.6514742442463328
C0529,0.7069362301573813
C0530,1.0380117963652633
C0531,0.7861953484312273
C0532,1.9976996424112292
C0533,0.8983879965108383
C0534,1.674146131167798
C0535,0.8426396009609465
C0536,1.2470856581550402
C0537,0.5221656202907617
C0538,1.2711199551426038
C0539,0.7308820354590424
C0540,1.6322930353588248
C0541,0.9110213395593312
C0542,1.7050543838322265
C0543,1.2289566433547883
C0544,1.2000755108314571
C0545,0.8079137758575601
C0546,1.0484724920451063
C0547,0.7884380825296351
C0548,1.5308990201805521
C0549,0.9896403281982198
C0550,1.595097855965136
C0551,1.1117435791250103
C0552,1.64223251448689
C0553,1.5507959620843614
C0554,1.0649842686536672
C0555,1.2318820334722698
C0556,1.317821609112689
C0557,0.9761639494090197
C0558,1.2673997735441285
C0559,1.0543359933543546
C0560,1.1152133604292627
C0561,1.4968652624547418
C0562,1.1998104699126793
C0563,1.20023197720179
C0564,1.5990503823422981
C0565,0.9628775782594422
C0566,1.2308993020052326
C0567,0.5194664611598226
C0568,1.1546615955426156
C0569,1.3082923829707755
C0570,1.2730638423751846
C0571,0.710558157736466
C0572,1.3427757111657042
C0573,0.8133139893735187
C0574,1.709393208272033
C0575,0.53589870333014
C0576,1.7833234954952246
C0577,0.8530339416246633
C0578,1.2781878512610703
C0579,1.1267702599085008
C0580,0.9048010584899832
C0581,0.9462559304799151
C0582,1.703675462918222
C0583,0.7566244888499557
C0584,1.2104577801596716
C0585,1.391094859094748
C0586,1.157433167325234
C0587,1.0570383896402384
C0588,1.8798577839465351
C0589,0.43843490176202266
C0590,1.2021145575670071
C0591,0.5237190292494305
C0592,1.4609354055810249
C0593,1.7595330169208332
C0594,1.5924330941359766
C0595,0.9691323367705604
C0596,0.839426469376474
C0597,1.7128497064716026
C0598,0.8157228907257229
C0599,1.1353109392291962
C0600,0.9465913485092365
C0601,1.5368602626091465
C0602,0.5372479329729913
C0603,1.0812178523387515
C0604,1.0768806755309233
C0605,1.4154930145234328
C0606,1.0414140243924017
C0607,0.6826027171795666
C0608,1.2214804311214267
C0609,1.361753392789369
C0610,1.24371471928883
C0611,1.6688289799605298
C0612,1.14402402668639
C0613,1.7332897245318974
C0614,0.728624973328351
C0615,1.4378941738343096
C0616,0.6590368591110964
C0617,1.8131379609069576
C0618,0.41857648474085785
C0619,1.4459780007435403
C0620,1.0725369377546257
C0621,1.9537649194880404
C0622,1.5325668573845137
C0623,1.0968039552136828
C0624,1.7070019092448185
C0625,1.0540252780025652
C0626,1.3717155965781538
C0627,1.1086029261465344
C0628,0.9908859374546299
C0629,1.2466879154680819
C0630,1.382662353615234
C0631,1.7250917037310851
C0632,1.3338651041081069
C0633,1.2681176111524748
C0634,1.187719613432087
C0635,1.6428469846173912
C0636,0.8897669897912581
C0637,1.3022501805012152
C0638,1.552627755684631
C0639,1.4941761830312545
C0640,1.4849514733252662
C0641,0.8323890972340005
C0642,1.1562632226545737
C0643,1.0166360633089906
C0644,0.5240747210558864
C0645,1.325631202301064
C0646,0.9856296155044286
C0647,1.9343026944271904
C0648,1.163672728118081
C0649,1.5049683540826122
C0650,0.830169160402312
C0651,1.349779325930231
C0652,1.3711251375997178
C0653,1.2998848393749594
C0654,0.8650197680360833
C0655,1.8712666501279955
C0656,0.7346735487723592
C0657,1.434916473183294
C0658,0.9399656131021962
C0659,0.8740735854074158
C0660,1.4115214933546196
C0661,1.5007216429179777
C0662,0.7291256005507084
C0663,1.8782934053419755
C0664,1.3050460310300203
C0665,0.802800645021424
C0666,1.2285751908138964
C0667,1.131640896380165
C0668,1.3282531806866829
C0669,0.9219152730264254
C0670,1.0544307468009035
C0671,1.5665279679432251
C0672,0.8125445053464693
C0673,1.5630084690911397
C0674,1.4470483208382294
C0675,1.4622519647666083
C0676,1.1311441001478661
C0677,0.9612283015198684
C0678,0.8548025551021166
C0679,0.7614757077469558
C0680,0.9021443197850598
C0681,1.0707994777582073
C0682,1.4143849849831747
C0683,1.0309423200870471
C0684,1.0623171263185032
C0685,1.7740951711771755
C0686,1.1178908541030175
C0687,1.5896993849918633
C0688,0.9727037080711073
C0689,1.4597609296958918
C0690,1.1122463343304678
C0691,1.5059327026809513
C0692,1.2029798477878177
C0693,1.2805854206611178
C0694,0.973190354180463
C0695,1.641532091783638
C0696,1.2291981518287718
C0697,1.5300567701720478
C0698,0.9034393565189359
C0699,1.2918513778046439
C0700,0.7059010383495268
C0701,1.5131956839199643
C0702,1.2264875215461093
C0703,1.087964392301965
C0704,0.9035311528861834
C0705,1.2631568485085312
C0706,0.9638313777566454
C0707,1.1068937321150356
C0708,0.8791054665004401
C0709,1.5995214748362931
C0710,0.8717154559331729
C0711,1.4644853417933141
C0712,0.8779855074607573
C0713,1.037503799639084
C0714,1.3795800811851329
C0715,1.490170556254553
C0716,0.9700683437874416
C0717,0.9706372378264151
C0718,1.5283448908124673
C0719,1.180128819600203
C0720,1.3568616236739504
C0721,1.0727368669707391
C0722,1.4953530611980497
C0723,1.4265819761322567
C0724,1.2888634442996287
C0725,1.2531441547286084
C0726,1.4988058454448017
C0727,1.3744801453404223
C0728,1.1826751530563187
C0729,1.8285298546911968
C0730,1.6602837114538374
C0731,1.0043924467370968
C0732,1.2781297534111018
C0733,1.4578522938999519
C0734,1.4382911261754467
C0735,1.1933492063336308
C0736,1.521633052962238
C0737,0.7093726811393204
C0738,1.645229922609065
C0739,1.0868719919025749
C0740,0.8233328216909387
C0741,1.0282646384429106
C0742,1.0992615452245005
C0743,1.5328596550585674
C0744,1.404355763056927
C0745,0.8567684130501494
C0746,1.296351913653364
C0747,1.2204270275136162
C0748,1.5775260398433981
C0749,1.2784443233143739
C0750,1.109850044057187
C0751,0.7723805260701166
C0752,1.248703858739338
C0753,0.7587715681029947
C0754,1.1690959540462522
C0755,0.8173419194982039
C0756,1.157242358538364
C0757,1.2022055134601508
C0758,1.4687211616584914
C0759,1.6171781330093655
C0760,0.9292450929344427
C0761,1.4800403870428438
C0762,0.758425171218269
C0763,1.3883511096572514
C0764,1.4446619502109215
C0765,1.8178135936470345
C0766,1.3578994419627297
C0767,1.2963173256075473
C0768,0.6656895585422513
C0769,1.4633013129031693
C0770,0.849659784389768
C0771,1.1956746369094622
C0772,1.0254290876908838
C0773,1.2248293641656938
C0774,1.389068142936336
C0775,1.1131346459404439
C0776,1.3475216498301088
C0777,0.9062338642156851
C0778,1.2801992084769453
C0779,1.3856846540380952
C0780,1.3571285656343233
C0781,0.8916259146119466
C0782,1.1206444742955475
C0783,1.0656720474549441
C0784,1.642805732290543
C0785,0.9335004222624959
C0786,1.6472173292034658
C0787,0.8038262740603705
C0788,1.5931626438504423
C0789,1.0362930293379784
C0790,1.8590627364167032
C0791,1.1395702051366192
C0792,1.3703155796521036
C0793,1.170434186546933
C0794,1.4833684723081082
C0795,0.8548303012256936
C0796,1.8153015949287274
C0797,1.2468543286659848
C0798,1.2141368187614339
C0799,0.6588854398750521
C0800,1.6011030082917521
C0801,1.296665779445076
C0802,1.0947839918242235
C0803,0.6211702895278521
C0804,1.612285906830739
C0805,0.9923835094237645
C0806,0.919340850737239
C0807,0.8560297032719651
C0808,1.1198218276336673
C0809,1.6527901600388997
C0810,1.1964188338220598
C0811,1.2222604049093995
C0812,0.9790043112488886
C0813,1.2374112601125153
C0814,1.221982360524899
C0815,1.1167014967741091
C0816,0.9805203349678762
C0817,0.7737781948497781
C0818,1.314176341407276
C0819,0.8304342972208385
C0820,0.6159395705429093
C0821,1.4851383153100142
C0822,0.9999010570405973
C0823,1.6790786189769533
C0824,1.0032659517885798
C0825,1.329939018930805
C0826,1.2909027744210277
C0827,1.9082050102274013
C0828,1.4717183538289282
C0829,1.458971982903818
C0830,0.8820586236437042
C0831,0.987087120273299
C0832,0.6460628283872105
C0833,0.641429272217966
C0834,1.2772709581778101
C0835,1.3885308283948792
C0836,1.554523985830023
C0837,1.212446316644386
C0838,1.048992103841777
C0839,1.6503727996647066
C0840,1.0977793351878833
C0841,1.2708928017918475
C0842,1.146883681485894
C0843,1.1423132457847949
C0844,1.118277042587904
C0845,1.4988723988273733
C0846,1.6987036806398947
C0847,1.0176062698261097
C0848,1.1620651626423604
C0849,0.9570541511296883
C0850,1.7370336003837925
C0851,0.8514260619555026
C0852,1.524013612299092
C0853,0.8406465728252243
C0854,1.3143737488485265
C0855,1.154079249339008
C0856,1.1984635660936171
C0857,0.6149357164619051
C0858,1.2869937463985879
C0859,1.4422419376055413
C0860,1.2909589535362134
C0861,0.9038497512790403
C0862,1.4637903434799215
C0863,1.0457352666960573
C0864,1.137144586694487
C0865,1.4532898529204434
C0866,1.2727952605919246
C0867,0.7985384076062401
C0868,1.6805119410302662
C0869,0.8317351188260804
C0870,1.6423735510874726
C0871,1.2383428695969674
C0872,1.7000529775219215
C0873,1.2695385328528634
C0874,1.7987332806827947
C0875,1.5633276103207479
C0876,1.160587359378889
C0877,1.499692447823532
C0878,0.852432543494696
C0879,1.4836475473120003
C0880,0.8888066613013519
C0881,1.3177363642124633
C0882,1.042550958198162
C0883,1.4172668382465865
C0884,1.0840107597387978
C0885,1.2134338316432713
C0886,0.7919697400662172
C0887,1.440903772369115
C0888,1.3291479171573868
C0889,0.9735479833707871
C0890,1.3350515105864285
C0891,0.8358250271324854
C0892,1.6003424665083779
C0893,1.6083280958885269
C0894,1.1272117311327963
C0895,0.9293485730019555
C0896,1.1210256002461365
C0897,0.8544825420599242
C0898,1.3415377992043747
C0899,0.8399216180171905
C0900,1.1894912379454974
C0901,1.0668284103063441
C0902,1.6275015551503393
C0903,1.5608701879431723
C0904,1.8490799025421005
C0905,1.1466846344427575
C0906,1.8542109252687786
C0907,1.163760886472522
C0908,1.1660920059050814
C0909,0.7578262568582955
C0910,1.66338745111334
