candidate_id,tfidf_partisan_score,w2v_partisan_score,w2v_pc1_style_score
C0082,0.17750849303575406,0.07198972468939212,0.2570143396740343
C0083,-0.11537143200487622,0.03784083700473385,0.20152743983016128
C0084,0.12949939854036507,0.007952354021150427,0.11786697515227818
C0085,-0.39074262631402057,-0.1918131597776946,-0.2506756061943047
C0086,-0.041186885013843565,0.029990233648995956,-0.0412758322407649
C0087,-0.16879277954985472,-0.07461136040747449,-0.06328188538421983
C0088,0.13725097110534415,0.01821604967722738,-0.5004971351617181
C0089,-0.3013148053592053,-0.044126560793147376,-0.4404510275743059
C0090,0.3856340482388511,0.19410046073230924,-0.1418909390324879
C0091,-0.36543638124422484,-0.22173246130767926,-0.042880010067026325
C0092,0.21526990497663168,0.07674539155770739,0.0952094311468067
C0093,-0.3020307384790553,-0.20028689805223165,0.12011134661697329
C0094,0.1528111725573619,0.045400076250678975,-0.2894353520260807
C0095,-0.08847349482358119,-0.03024689014372866,0.06335271925398211
C0096,0.32162643004093744,0.17752896284067032,0.14236706957635772
C0097,-0.22112531803671961,-0.013026950197917391,-0.2444700278867152
C0098,0.23874035791420822,0.08717758621425489,0.24985360484829242
C0099,-0.2549168616632466,-0.16908459694184402,-0.12976676292856087
C0100,0.34584062143373673,0.25363640530418513,-0.045228799570819565
C0101,-0.12890396808025836,-0.07850695808836708,-0.38260370557968226
C0102,-0.2888545875707004,-0.2423620938132749,0.2636030066901273
C0103,0.25148298275173664,0.09884580490752064,0.22658426984383978
C0104,-0.2725818987577971,-0.1651019649567364,0.08881599451398971
C0105,-0.3626924592051136,-0.28132612549673663,-0.11349415130269579
C0106,0.3515939999911691,0.12520079191237538,0.20752267731346988
C0107,-0.09263281042887545,-0.09119842571694219,-0.10098527687901575
C0108,-0.1269816293598848,-0.01904301333134911,-0.14815173881538643
C0109,0.3680120793129717,0.19167670816253346,0.30577269059225903
C0110,-0.23440642787987007,-0.03827360635363889,0.04012493884068792
C0111,-0.19692105761642706,-0.22091024715252572,0.038507458665840835
C0112,0.3977328022946694,0.25679719602645484,-0.1176333854241356
C0113,-0.024425776804313216,-0.060659007047560574,-0.08056418194578367
C0114,0.2727080995457521,0.10630678662808012,0.15885820726703517
C0115,-0.2740923927467738,-0.10988579037143055,0.09810850661880434
C0116,0.3493381904686421,0.24472949665527846,-0.15983485876680195
C0117,-0.3599867820351044,-0.24528930221985729,0.3031175865652642
C0118,0.21459446184618136,0.0633021552187626,0.3092480676714587
C0119,-0.060400451425986074,-0.005057269272573426,0.17666317074778493
C0120,0.2931684351951803,0.11761179923679028,-0.029476375975845615
C0121,-0.2250169930721303,-0.18225044149843217,0.15285863460467053
C0122,0.24946994722694704,0.1270418541136761,0.11354831525782051
C0123,-0.24269672971391967,-0.014254949556231035,-0.41329868435460904
C0124,0.1159012559519207,0.019697855123953514,-0.06089512283294933
C0125,-0.34370453262353523,-0.2655538629652935,-0.20576097472405977
C0126,0.272858276180319,0.1658634546594443,-0.06920456873735295
C0127,-0.30590497228504565,-0.09392797878528204,-0.15264614807997628
C0128,0.1840317089637739,0.047395446941201846,-0.24648964191175513
C0129,0.1185204505984029,-0.034568920497336585,0.2510438470892826
C0130,0.34246643007151867,0.20232666305742814,0.44752928751583304
C0131,-0.2860045024596746,-0.08483119560111425,-0.17008287179964315
C0132,0.3144356304531784,0.1284873902783878,0.039614958396212006
C0133,-0.3936871463318302,-0.14801405224671133,-0.20242229944821227
C0134,0.30448034631380483,0.15304664261811016,0.0841720926453511
C0135,-0.23218924140426134,-0.06540996231560918,-0.04233664742287429
C0136,0.3486671233953319,0.2186760587708654,0.040508149740950086
C0137,0.07073975425587373,0.02898496719153828,-0.12148471497740684
C0138,-0.3106548305512659,-0.12915528953515662,-0.16091860830285445
C0139,-0.3669866697145066,-0.17556216627851132,0.00331463272974187
C0140,0.2973658307707286,0.1906165013531569,0.05431528329796614
C0141,-0.23396312074885012,-0.20793025313128807,0.007307623163338909
C0142,0.2845980839058635,0.13622401819753824,0.42154569163749206
C0143,-0.17263772781881231,-0.13183582323636892,0.09953793582338168
C0144,0.11927056163051046,0.05369069248379455,0.2683510623776633
C0145,-0.18508317579710573,-0.022997636328490167,-0.2923038264921978
C0146,0.2043465111076536,0.2402700301118934,-0.1315137892366565
C0147,-0.048516454925610825,0.024201203210983856,0.13239171951362746
C0148,0.07802172742705289,0.07442461513206883,-0.16753906835909718
C0149,-0.22363701871673888,0.024522079657040737,-0.2998337916481246
C0150,-0.12263106652548078,-0.04386117425915588,-0.24139570352552114
C0151,0.18085961440716744,0.235752959634506,-0.23364054412146565
C0152,-0.21504143909714607,-0.05338215917062502,0.13152010037425665
C0153,0.2083534139956281,0.054691511682585625,-0.13553729658138045
C0154,-0.23083375736597148,-0.22478283792567263,0.29113326422330227
C0155,0.1327600183646241,0.05617741565562657,-0.09141153096775824
C0156,-0.3071806488009701,-0.15676535821103746,-0.06520075918449685
C0157,0.26457855502494515,0.12725937231117362,-0.0869007480779054
C0158,-0.38451038217165484,-0.17009317430713217,-0.15051142813701873
C0159,0.2579348941928986,0.1533106001947345,-0.015069100677681527
C0160,-0.28987160894515296,-0.2150956125718831,0.28031013719830955
C0161,0.27260537517051653,0.18503176091486442,-0.13584150576531773
C0162,-0.33172972902849307,-0.17833430658805613,0.10487064140037874
C0163,0.3044115260149838,0.13465456084502123,0.42680839369024476
C0164,-0.4690566645232941,-0.31608550595904483,-0.20843980740382442
C0165,0.11201725888400398,0.11807321693227212,-0.14642678512575305
C0166,-0.310961549344297,-0.26979200491666894,-0.215623681687198
C0167,0.1741402623114526,0.276214100454479,-0.034338563770004916
C0168,-0.3072756319314122,-0.16706277597579333,-0.025215989506366773
C0169,0.2854329649500029,0.1528085350319598,0.009708144553878828
C0170,-0.3143632641003572,-0.1487705525610765,-0.19860286038413855
C0171,0.29879390085675006,0.12968417687528574,-0.036983077191291944
C0172,-0.2955292000256415,-0.06766640860638104,-0.18502713941803464
C0173,0.27830915654127686,0.20629616153571842,-0.12882491887904568
C0174,-0.30658688899239234,-0.23085172298127632,0.12232482343223164
C0175,0.1541513736668033,0.1498459626945834,-0.11153682722417171
C0176,-0.3767362438142007,-0.09975550761996152,-0.16473904005453752
C0177,0.13672190876856055,0.009039196859131841,-0.2293332460464112
C0178,0.24463057660898033,0.061394150475061984,0.24090211618454976
C0179,-0.35352306048081195,-0.09932631484663226,-0.36268521799045284
C0180,0.2954742045732864,0.14719343209375216,0.3436184975720126
C0181,-0.19294662413272462,0.03338448065207147,-0.1475985356414348
C0182,0.14831726188916072,0.14959154721442655,-0.1044061816087879
C0183,-0.22948968720518656,-0.11709692069208232,-0.1813754149460744
C0184,-0.3479634249688418,-0.2181213910181976,0.030194947429968654
C0185,0.3134169523840707,0.13104677346397176,-0.027264732312580045
C0186,-0.2579564114766681,-0.12465866771935004,0.112060944606837
C0187,0.35470463748203035,0.271283866838893,-0.011825426216556712
C0188,-0.4041761572553332,-0.2750775179379678,0.034099117809060574
C0189,0.05394106486389021,0.05680218930774262,0.344434705524196
C0190,-0.15679969482462744,-0.16607666583508987,-0.12963910370023815
C0191,0.35037378006927095,0.14595496171845576,0.07910819162227194
C0192,-0.24243114911484745,-0.24335544111850646,0.04471441212628588
C0193,0.2430659890779012,0.19051309752517293,-0.28157710652866164
C0194,-0.27563070438477466,-0.2077273738276466,-0.048810797412328
C0195,0.350547019283383,0.21348760005345355,-0.12618747472291492
C0196,-0.2834892847783877,-0.25238727174222153,0.5369183842860624
C0197,0.21373359320009697,0.05150200814230691,0.3688564304891361
C0198,-0.29997159163116255,-0.20065989274373397,0.08695660715849142
C0199,0.12374631297095169,0.046363446269257216,0.07488797484436438
C0200,-0.2949975852192318,-0.06584054201507714,-0.14172964175978833
C0201,0.1668289626520795,0.09786771376260132,0.30568223611419076
C0202,-0.20796682239192643,-0.06321798760704614,-0.2879891294223507
C0203,0.4302370548116641,0.2993668020716189,0.05744375109682462
C0204,-0.24870007952601694,-0.014050864846986982,-0.30217243033737334
C0205,0.3303580483192327,0.31030918163381366,-0.036129311270315274
C0206,0.10206437834445833,0.18855072215121224,0.1975082523767938
C0207,-0.3606743840867494,-0.20084270983378472,-0.025608579665270064
C0208,0.280283481710754,0.13354417766617077,0.08189291599945366
C0209,-0.22164021678218832,-0.09931965387888844,0.1167805914665085
C0210,0.3251472724095602,0.07766902869581911,0.24108475694577602
C0211,-0.20595382333444887,-0.17922242267255578,-0.029366143729982128
C0212,0.36986032783532,0.370571923516599,-0.2229252295739956
C0213,-0.16432278980329,-0.008862439744114659,-0.17749710080994371
C0214,0.3047129762189225,0.1870598995221063,-0.0575411340920739
C0215,-0.33786467696236366,-0.1928024413546612,0.08692383454096277
C0216,0.27037912672616055,0.14246665521650004,0.2629895757935798
C0217,-0.3313393806410387,-0.18390704153959556,-0.11018514926487812
C0218,0.12567116516638988,0.08010084494455369,-0.23878715234370088
C0219,-0.23412837125082586,-0.053280205057303485,-0.16938909638821212
C0220,0.2948542591474837,0.18240354941235634,0.18643348558940845
C0221,-0.16227252562914035,-0.06257815187304526,-0.03267791506504669
C0222,0.16592310154404877,0.02338925803219588,0.13344267619161557
C0223,-0.24480590320695272,-0.23311774026921186,0.25945232809670676
C0224,0.33060417100467926,0.22644968737119942,-0.09471386068304335
C0225,-0.21900338640464678,-0.16656983401191683,0.3903164607881913
C0226,0.2978524738517255,0.14386258249785672,0.23846215444231203
C0227,-0.3359653480388248,-0.2124566475423013,0.28359745635044264
C0228,0.13136962262322105,0.058177531736387664,0.17779722261219366
C0229,-0.045757872822242474,-0.05176083416922063,0.19848888300514675
C0230,0.3036237272224704,0.2398447155280964,0.11314014469285609
C0231,-0.27788047026662444,-0.12810715396344696,-0.34952222327724675
C0232,0.25704211620367723,0.23190674472054804,-0.05023818843879329
C0233,-0.3134228936541188,-0.2838432678378548,0.32049383993947034
C0234,0.06621796904525322,-0.05664595238184238,-0.15277886029560994
C0235,-0.41861271794273247,-0.2527356250602279,-0.06635705370196374
C0236,0.27271823943373397,0.09621321896427963,0.2928679906009877
C0237,-0.3169942132758591,-0.11890567471270701,-0.2541029125254136
C0238,0.19991433720107382,0.08887747558164792,0.2637339732773659
C0239,-0.2759885764244963,-0.10246923174337996,-0.29489121542111846
C0240,0.357248190479655,0.2167470613953746,0.06537272368879779
C0241,0.2389014289251171,0.06738880146897465,0.5285157287347463
C0242,-0.13945048017628722,0.033095790695266865,-0.09980879129282391
C0243,0.28296508620552907,0.14191188585472045,-0.19670730832071046
C0244,-0.3498491469223827,-0.20144165817996165,-0.022501140730957322
C0245,0.16899312810198072,0.14402700958591297,-0.07656555748007454
C0246,-0.35693194929418975,-0.23793024773924346,-0.2178355887495702
C0247,0.3350126465132037,0.21642970072202788,0.11373503118111367
C0248,-0.3689249304270233,-0.17953287603067491,-0.024068236200696702
C0249,0.19437019939463315,0.027212647354431418,-0.1640167084221466
C0250,-0.2657255006901518,-0.28299532601561717,0.39137665406074174
C0251,0.37621621836305785,0.2615788823111431,-0.1619001293048836
C0252,-0.36491434885245166,-0.16394431802816134,-0.19177136728716224
C0253,0.28576086898738856,0.27552405056453605,0.12475293504494679
C0254,-0.2477778637753907,-0.11325145701266852,-0.2281427178914368
C0255,0.2296788852691145,0.031197493817986654,0.23702118972065447
C0256,-0.1599202679520886,0.05536323741048228,-0.2286591384238796
C0257,0.20516720674675376,0.08961693145996634,0.6476738657487613
C0258,0.2408930509864395,0.09229988848121387,0.37113183036074265
C0259,-0.1368512932935383,-0.08379285047925582,-0.12456948283412839
C0260,0.13944620138707253,0.01625067961151253,0.5142980727927384
C0261,-0.23250504476409697,-0.11859930137287789,0.06064117662442212
C0262,0.18449327048016656,0.06739754035543381,0.06804799430711414
C0263,-0.2542138070779541,-0.2638476673444801,0.25946514667097265
C0264,0.31640743339733174,0.05648233889315275,0.23972985264996277
C0265,-0.31314609430463713,-0.31065217173626875,0.45385006760193464
C0266,0.34640272868850114,0.21661900026131387,-0.02214559074906453
C0267,-0.21408343790785567,-0.15416312367545595,0.07837499553366177
C0268,0.28686632122037814,0.2065261788146045,0.2616819990330223
C0269,0.05966880637523516,0.06373952037968497,-0.2579074059291482
C0270,-0.2722798785761421,-0.2775182877068152,0.27567052052553037
C0271,0.30509949873246134,0.188118655597502,0.16511014124318826
C0272,-0.2732921014949477,-0.18255372282824012,-0.13664431850271191
C0273,0.16799196557622761,0.07038885080055816,0.12805431775750023
C0274,-0.405175126593585,-0.17439179470113866,-0.15355870714838424
C0275,0.12356936806174462,0.006360172363884846,0.350439380939216
C0276,-0.12420828580882963,0.03886959647549516,-0.3023231529662497
C0277,0.2149687029331764,0.12565249507379012,-0.18681526705854037
C0278,0.22036103464689188,0.03370065693400353,0.09847211544111084
C0279,-0.29465506429098554,-0.04399865137657809,-0.1741676414479315
C0280,0.2326300291797884,0.26336167210626155,-0.11069940207083528
C0281,-0.3239961854090919,-0.1696077505027778,-0.059255911819147064
C0282,0.13309302383708935,0.06586453736561595,0.1509689856310337
C0283,-0.3243233277731628,-0.20148947100381406,0.03836284659362114
C0284,0.30589447774804807,0.11301666525524785,0.1100762648067184
C0285,-0.27850936998058234,-0.08174460824553902,-0.36904343123121874
C0286,0.2498393733025638,0.1530638272722533,-0.12396796918549724
C0287,-0.12579113676201253,-0.09400096107756387,-0.01822594243613656
C0288,0.19322024147101108,0.1208475044313422,-0.1257736981327535
C0289,0.20297282788735632,0.163369331576451,0.24061386868528195
C0290,-0.2800188847216772,-0.16202680685054918,-0.15992552830864362
C0291,-0.30676055592379337,-0.13008036845350204,-0.1922924884355255
C0292,-0.2095738859088553,-0.08729505324210837,0.013676788335737608
C0293,0.2647043524889075,0.1276882329310671,-0.1772347902045256
C0294,-0.1647959677496431,-0.22483228010838563,0.23266258584648777
C0295,0.1903863276064973,0.10208285604517083,-0.09578512622128835
C0296,-0.23199254749318193,-0.09443090801854537,-0.16414350627733687
C0297,0.3116553403360094,0.20955991116757847,-0.27018631785521474
C0298,-0.206488916233975,0.10285279363455455,-0.34921137203296887
C0299,0.12548201490823593,0.07843223420655919,-0.2163274255005
C0300,-0.36928408801475715,-0.1923690744033619,0.18513841612717305
C0301,0.2540807048789361,0.087509210993097,-0.1607453165879865
C0302,-0.33609368286647806,-0.16373502451541203,-0.18827296585869846
C0303,0.35619524025622906,0.2216569533144955,-0.09452844779172581
C0304,-0.19051661696795769,-0.16718784593285171,-0.2641939523168796
C0305,0.3651908782062077,0.2025581653282576,0.22066164362098703
C0306,-0.1874868540100984,-0.007023690462186551,-0.2652759407016351
C0307,0.21685722317258052,0.052359934825632476,0.5257085541801114
C0308,-0.22250680429077727,-0.0034038125385033135,-0.23237606235362146
C0309,0.2536461075128225,0.2423872994194323,0.15137110864334755
C0310,-0.36161439256455985,-0.2651304979601101,0.10777098276672217
C0311,0.34902211099158587,0.17969026558851997,-0.11324587894266565
C0312,-0.21141308698255892,-0.3245903536516514,0.45880256844938155
C0313,-0.1892302572046417,-0.12540292804919456,0.019040651246724334
C0314,0.30145234000880566,0.16929748148034623,0.07769071123000484
C0315,-0.23482179551166313,-0.15421164251564223,-0.1456798856846001
C0316,0.3166872311415269,0.28017712099614167,0.05456380652980851
C0317,0.01886883254702549,0.011247132600582811,-0.227071391561851
C0318,0.20051025023714059,0.10563534002886128,-0.03418935289584338
C0319,-0.2638168261957349,-0.19796271262493798,-0.3055107756150896
C0320,0.0683047771026603,-0.010971282767409034,0.12427702566798085
C0321,-0.29016113360261037,-0.160037600507267,-0.1425457761888233
C0322,0.23773685092347469,0.1242036006455375,0.40219610983799275
C0323,-0.3008755239587585,-0.1961304191288075,0.05796127132256391
C0324,0.12565883130309635,0.058152398049846114,0.2319916132590313
C0325,-0.3148473725843785,-0.2647646449804232,-0.03212119669318309
C0326,0.22687824353187283,0.03028672005167143,-0.27862133190190197
C0327,0.17882620166443008,0.09757464675169199,0.20108537529819673
C0328,-0.2782605622338361,-0.14286039277766785,-0.020496882888231104
C0329,0.18676714066602582,0.0812994151872854,0.449519055818849
C0330,-0.2746553667735254,-0.2426222721788808,0.21693885607976413
C0331,0.2589401587069046,0.14972576055286588,0.08557397343162924
C0332,0.29522676360596545,0.13332347922599766,0.3251093237885578
C0333,-0.2766063887570968,-0.10111858479602465,-0.1421662862348943
C0334,0.08219997214967277,0.11707386628158416,-0.3326533587808359
C0335,-0.23355898723247126,-0.2152813154955376,-0.08970353202517395
C0336,0.12778730319108744,0.025131473219504985,0.023751936102704232
C0337,-0.24390563959978792,-0.1626658005531933,0.028123847072483048
C0338,0.33289386095415135,0.21337716816615604,-0.006294998075103837
C0339,-0.09839004297664902,-0.09221677336433798,0.11237863271404117
C0340,0.1782343356926805,0.199953893867782,-0.42032892922670906
C0341,-0.3275937467723163,-0.22610546606240772,-0.0135931495140181
C0342,0.32689043080599767,0.17086054038733117,-0.04598885597409476
C0343,-0.4205232571143251,-0.1850575120334302,-0.16345334483456342
C0344,0.31829224055245525,0.15415381876597567,0.2095204966351842
C0345,-0.1511560553194989,-0.1391028489818385,0.059297799916848505
C0346,0.2578307623833905,0.16240295933832244,-0.1049786153042859
C0347,0.04870183141920325,0.04580521154068923,-0.0026124694395127887
C0348,0.23234010172168776,0.15701105156340536,-0.1848137781871702
C0349,-0.33692486544678674,-0.195792649243398,0.0701242573782722
C0350,0.20447894888240625,0.06311480392948961,-0.11432143708179567
C0351,-0.0628085122915738,-0.1950298521335476,0.6070890882240387
C0352,0.21079864589519082,0.10304268327566833,-0.010922260878558495
C0353,0.16545509628003335,0.18673015684732744,-0.14306291704400614
C0354,-0.33782395013053096,-0.09780388350568284,-0.2773865133911834
C0355,-0.2790403123900811,-0.17780243987359193,0.1399733254011985
C0356,0.24359016723223473,0.12963953422008195,0.287425512839831
C0357,-0.1500839188565986,-0.10429655636047123,-0.04293116527577727
C0358,0.2664951260471616,0.14520335140625573,0.04169951353046876
C0359,-0.1623013957884209,-0.11654838263570119,-0.20606730867090461
C0360,0.29097735496175514,0.146915025369706,-0.08659010639369744
C0361,-0.19332600310635764,-0.159942508137612,-0.3681554702587683
C0362,0.24552763194399482,0.10570372070629187,-0.02463384209746157
C0363,-0.3675331139693023,-0.10335931510479174,-0.09319398896223292
C0364,0.24540040770880386,0.23788447075216024,-0.25934086592830374
C0365,-0.09795372114397106,0.06273959583383186,-0.05665275428467335
C0366,0.17440437674297202,0.1907031418669484,0.34938283153791766
C0367,-0.26049927577877646,-0.09036050504095743,-0.2226720178690393
C0368,0.2578193109561731,0.1377240666851885,0.046012712732289046
C0369,-0.2534834115890798,-0.11183579571604269,0.044387887844290604
C0370,0.21970798137885886,0.13221561805387608,-0.04313568409590642
C0371,0.08548604919541691,0.07785697170650581,0.04533565407098859
C0372,-0.28966661972640895,-0.17876542839896473,-0.2421929706841828
C0373,0.09739241047498327,0.10535674487750628,-0.06824999153717949
C0374,-0.29481230736323105,-0.08658101389136137,-0.33933983199869083
C0375,0.40216699874639567,0.2669407307702778,0.35844997820844576
C0376,-0.1810785368137272,-0.06520200570757044,-0.2680392848776565
C0377,0.23807661773021788,0.18277841466176656,0.10119132863635337
C0378,0.2662563686919854,0.10103178829592944,0.09281637886153504
C0379,-0.3473121176367725,-0.12255039013708732,-0.030810313828173647
C0380,0.31632796453505807,0.21575535597755155,-0.055097951485492624
C0381,-0.2703649587061396,-0.16506741975029188,-0.16933936140455275
C0382,0.2024771489450018,0.10660379988004376,0.3102359577673372
C0383,-0.19360285261073,-0.03663057683625133,-0.25726110145596287
C0384,0.2187926537890424,0.12344947240632827,0.07537930503011335
C0385,-0.3113072325208069,-0.21148956764261093,0.3899308258277731
C0386,0.16072178449757563,0.06278015373761943,-0.025239046437688095
C0387,0.12762197664097824,0.06872284559674435,-0.036498844996918
C0388,0.18823592772037742,0.19620402231746994,-0.14273283510248125
C0389,-0.2716181613807326,-0.2771695820152418,0.31688484953384677
C0390,0.15193691680224866,0.1925693277149208,0.08788975513063185
C0391,-0.2060869396327054,-0.16685457913520912,0.19154146645068512
C0392,0.2817290469448799,0.16040771059820952,-0.02279241128691723
C0393,-0.056321854404627586,-0.0765456735306823,0.09987344316612373
C0394,0.3116997974542076,0.0883263779720526,0.21855104555331745
C0395,-0.05498799038244275,0.11745512149115762,-0.21088073765674648
C0396,0.3601278704152428,0.2924494552289626,0.02878768712509683
C0397,-0.29604823899885174,-0.16710189722154137,0.14417271174172994
C0398,0.1292009074516197,0.04035925900897859,-0.32400449549996946
C0399,-0.2662697859045786,-0.09575555062863499,-0.22153022236027167
C0400,0.25757788664144243,0.16457692248667272,0.28500053529105956
C0401,0.2301555546821069,0.04619562630864522,-0.2677812044150187
C0402,-0.245439288122319,-0.042185811635556736,-0.25966032899471514
C0403,0.29600376486486296,0.1812762956535679,0.22118396535756732
C0404,0.05566244095915951,0.014391122980521608,0.3765274088206502
C0405,0.288347622854715,0.1510218604441776,-0.006990470176958484
C0406,-0.3823732000063919,-0.29504093897956085,-0.01738091936149828
C0407,0.09484267999277426,0.07182889359813324,-0.1516111097854989
C0408,-0.21621276088926253,-0.11589179771385553,-0.19146453257181975
C0409,0.29604749642623457,0.16840155366506213,-0.1533562134198075
C0410,-0.2816761142386507,-0.08060940146374616,-0.12070634250381224
C0411,0.1599619175343413,0.09858633315093275,0.2774777202290317
C0412,-0.05625185217558615,-0.03676603069824468,0.07051209519145994
C0413,0.20159509782101956,0.05281493737055894,-0.0024061934061644754
C0414,-0.34539017162927244,-0.13834352228145697,-0.10041713451377446
C0415,0.3815918876535685,0.2682122118153298,-0.1289350942162291
C0416,-0.07012900322652148,-0.03819647941098567,0.3237099523162619
C0417,0.29554444873905356,0.13922999847303386,0.16003151413634067
C0418,-0.2916223235368094,-0.07599789941014187,-0.22785097300543192
C0419,0.2185521736908416,0.07295910395780689,0.22116659074691125
C0420,-0.25508802212007814,-0.18844701006735048,0.06808404603139412
C0421,0.1227866605430408,0.1008695251082526,-0.07268427917525205
C0422,-0.25849353209600634,-0.07873613849073052,-0.07031348419719462
C0423,0.26076490397830343,0.17072970484325584,-0.1952708806226684
C0424,-0.11511029495325602,0.0001492748863316,-0.20490179577932432
C0425,0.2741174015638726,0.16382242556870333,0.3246953200942857
C0426,-0.25242019274780814,-0.14168089022519664,0.07094720312283259
C0427,0.20652894055631263,0.06888896892392823,-0.24632116261119133
C0428,-0.3297462331485413,-0.17124336136477653,0.007941430970813802
C0429,0.2893263925615244,0.08607491975260488,-0.18684462155370624
