candidate_id,candidate_name,handle,party,chamber,state,district,incumbent,n_tweets,share_retweets,mean_distance_to_field
C0128,Vera Bramble,@VBramble,R,House,CA,CA-47,True,77,0.0649350649350649,0.9960684956175637
C0129,Cormac Quintanilla,@CormacQuintanilla2022,R,House,CA,CA-48,False,46,0.4130434782608695,0.9960149382003749
C0130,Petra Bramble,@PetraBramble2022,R,House,CA,CA-49,True,115,0.5826086956521739,0.9932850611019953
C0131,Opal Okafor,@OOkafor,D,House,CA,CA-50,True,83,0.1325301204819277,1.0088144259788987
C0132,Flora Xiong,@XiongHQ,R,House,CA,CA-50,False,71,0.2676056338028169,0.9935991920719416
C0133,Tallulah Granger,@TGranger2022,D,House,CA,CA-51,False,100,0.18,1.0010763292362923
C0134,Cassidy Renwick,@CRenwick,R,House,CA,CA-51,True,91,0.3076923076923077,0.9920076375325303
C0135,Ivan Kowalczyk,@IvanKowalczyk2022,D,House,CA,CA-52,False,52,0.1923076923076923,1.0029541936991473
C0136,Lucille Rutledge,@LRutledge,R,House,CA,CA-52,True,101,0.3465346534653465,0.9916773960845264
C0137,Opal Barrows,@OpalBarrows2022,R,House,CO,CO-01,False,67,0.1641791044776119,0.9989806788000988
C0138,Noemi Lockhart,@NLockhart,I,House,CO,CO-01,False,40,0.15,1.0055958516243004
C0139,Ivan Delacroix,@DelacroixHQ,D,House,CO,CO-02,False,98,0.2857142857142857,1.011898924809703
C0140,Colton Crowder,@Crowder4Congress,R,House,CO,CO-02,True,166,0.253012048192771,0.9920829087368047
C0141,Nadia Solberg,@SolbergForCongress,D,House,CO,CO-03,False,124,0.2983870967741935,1.0115736951392886
C0142,Paloma Lockhart,@PalomaLockhart2022,R,House,CO,CO-03,True,105,0.6,0.9906497630826959
C0143,Grant Umbridge,@GUmbridgeOfficial,D,House,CO,CO-04,False,102,0.3039215686274509,1.0049505571950046
C0144,Celeste Yancey,@CelesteYancey2022,R,House,CO,CO-04,True,51,0.4901960784313725,0.9944642213239118
C0145,Ignatius Oglesby,@OglesbyHQ,D,House,CO,CO-05,False,128,0.03125,1.0011371919346794
C0146,Quentin Zielinski,@ZielinskiForCongress,R,House,CO,CO-05,False,76,0.131578947368421,0.9957849763100558
C0147,Russell Stanfield,@RStanfield2022,D,House,CO,CO-06,False,51,0.3725490196078431,1.0008640998094198
C0148,Ingrid Meriwether,@IngridMeriwether2022,R,House,CO,CO-06,False,84,0.1666666666666666,0.9973937242282744
C0149,Jordan Bickford,@JBickford2022,I,House,CO,CO-06,False,71,0.0704225352112676,0.9977826559220018
C0150,Yolanda Thackeray,@ThackerayForCongress,D,House,CO,CO-07,True,59,0.1186440677966101,1.0027691956438376
C0151,Lorenzo Renwick,@Renwick4Congress,R,House,CO,CO-07,False,109,0.055045871559633,0.9977239609387304
C0152,Flora Pemberton,@FloraPemberton2022,D,House,CO,CO-08,False,138,0.3768115942028985,1.0001653650368645
C0153,Lorenzo Umbridge,@Umbridge4Congress,R,House,CO,CO-08,True,144,0.125,0.9973984665725218
C0154,Marisol Barrows,@MBarrows2022,D,House,CT,CT-01,True,131,0.4809160305343511,1.01280629449747
C0155,Cormac Ivester,@CIvesterOfficial,R,House,CT,CT-01,False,75,0.2133333333333333,0.9941505741662809
C0156,Lavinia Lockhart,@LaviniaLockhart2022,D,House,CT,CT-02,True,137,0.2408759124087591,1.0050012492286742
C0157,Bettina Yarborough,@BYarborough2022,R,House,CT,CT-02,False,162,0.1604938271604938,0.9970728853533267
C0158,Gideon Granger,@GrangerForCongress,D,House,CT,CT-03,False,86,0.1627906976744186,1.0106034257238763
C0159,Ximena Jessup,@Jessup4Congress,R,House,CT,CT-03,True,139,0.1942446043165467,0.9984093625312604
C0160,Gideon Jessup,@JessupHQ,D,House,CT,CT-04,True,79,0.4683544303797468,1.006888472066894
C0161,Uriel Quimby,@UQuimby,R,House,CT,CT-04,False,87,0.1379310344827586,1.0018025154937964
C0162,Mordecai Fairbanks,@MFairbanksOfficial,D,House,CT,CT-05,False,124,0.3629032258064516,1.0100773946548547
C0163,Nadia Tremblay,@NadiaTremblay2022,R,House,CT,CT-05,True,101,0.5841584158415841,0.9911805441299681
C0164,Colton Rutledge,@Rutledge4Congress,D,House,DE,DE-AL,False,91,0.1538461538461538,1.0115929170505296
C0165,Priya Jessup,@PJessup2022,R,House,DE,DE-AL,True,60,0.1666666666666666,1.0011131236933974
C0166,Ramona Calloway,@RCallowayOfficial,D,House,FL,FL-01,False,83,0.144578313253012,1.010013569125643
C0167,Avery Goodwin,@AveryGoodwin2022,R,House,FL,FL-01,False,21,0.238095238095238,1.002090447980359
C0168,Omar Fairbanks,@FairbanksHQ,D,House,FL,FL-02,True,162,0.2592592592592592,1.003125838615456
C0169,Nadia Falkner,@NFalkner,R,House,FL,FL-02,False,96,0.2708333333333333,0.9946332055353897
C0170,Junia Delacroix,@JDelacroix,D,House,FL,FL-03,True,68,0.1470588235294117,1.003812625142656
C0171,Yolanda Vandermeer,@YolandaVandermeer2022,R,House,FL,FL-03,False,91,0.1978021978021978,1.0004876850747122
C0172,Henrietta Granger,@HGrangerOfficial,D,House,FL,FL-04,True,203,0.1625615763546798,1.0048553751560998
C0173,Lucille Ellingson,@LucilleEllingson2022,R,House,FL,FL-04,False,173,0.1156069364161849,0.9944433276638436
C0174,Nadia Dunmore,@NDunmoreOfficial,D,House,FL,FL-05,False,69,0.4057971014492754,1.0068440546296136
C0175,Bettina Winterbourne,@WinterbourneForCongress,R,House,FL,FL-05,True,192,0.203125,0.9904463891321007
C0176,Kip Palafox,@KPalafoxOfficial,D,House,FL,FL-06,True,109,0.1834862385321101,1.0026974895443375
C0177,Flora Ellingson,@EllingsonHQ,R,House,FL,FL-06,False,71,0.0422535211267605,1.0059731686638747
C0178,Kendall Alcott,@KendallAlcott2022,R,House,FL,FL-07,False,272,0.4264705882352941,0.9979369313826809
C0179,York Barrows,@YorkBarrows2022,D,House,FL,FL-08,False,70,0.0285714285714285,1.0051616030914554
C0180,Renata Abernathy,@AbernathyHQ,R,House,FL,FL-08,True,79,0.4936708860759494,0.9942332678432253
C0181,Osric Renwick,@OsricRenwick2022,D,House,FL,FL-09,True,70,0.1,0.9969850187561359
C0182,Ulysses Kowalczyk,@UlyssesKowalczyk2022,R,House,FL,FL-09,False,140,0.1642857142857142,0.994761852594306
C0183,Priya Ivester,@PriyaIvester2022,D,House,FL,FL-10,True,33,0.1515151515151515,1.0006243687367233
C0184,Kendall Dunmore,@KDunmore2022,D,House,FL,FL-11,False,202,0.3267326732673267,1.005095346964616
C0185,Renata Granger,@Granger4Congress,R,House,FL,FL-11,True,182,0.2142857142857142,0.9952203820250489
C0186,Hattie Ibarra,@HIbarra2022,D,House,FL,FL-12,False,125,0.312,1.005862703220146
C0187,Ezra Ibarra,@EzraIbarra2022,R,House,FL,FL-12,True,205,0.2048780487804878,0.9995979433421379
C0188,Russell Calloway,@RCalloway2022,D,House,FL,FL-13,True,146,0.3424657534246575,1.0123926448447438
C0189,Ignatius Underhill,@IgnatiusUnderhill2022,R,House,FL,FL-13,False,113,0.504424778761062,0.999516637175959
C0190,Colton Palafox,@ColtonPalafox2022,D,House,FL,FL-14,True,74,0.1891891891891892,1.0031060874411373
C0191,Kendall Hargrove,@KHargrove,R,House,FL,FL-14,False,115,0.2956521739130435,0.995978716480844
C0192,Lucille Solberg,@LucilleSolberg2022,D,House,FL,FL-15,True,110,0.3363636363636363,1.009518017876087
C0193,Harlan Zablocki,@HZablocki,R,House,FL,FL-15,False,146,0.0547945205479452,0.99663551166332
C0194,Emmett Ibarra,@EIbarraOfficial,D,House,FL,FL-16,True,103,0.2912621359223301,1.0079752886572275
C0195,Noemi Nakamura,@Nakamura4Congress,R,House,FL,FL-16,False,78,0.1025641025641025,1.0010837901087197
C0196,Zelda Jessup,@JessupForCongress,D,House,FL,FL-17,True,174,0.6609195402298851,1.0076836929323352
C0197,Gideon Whitlock,@WhitlockHQ,R,House,FL,FL-17,False,542,0.5461254612546126,0.9958764035666501
C0198,Thea Renwick,@TheaRenwick2022,D,House,FL,FL-18,True,127,0.3858267716535433,1.0074632459312958
C0199,Russell Crowder,@RCrowder,R,House,FL,FL-18,False,46,0.4130434782608695,0.9937459806256677
C0200,Harlan Sandoval,@Sandoval4Congress,D,House,FL,FL-19,True,171,0.1461988304093567,1.001849487638057
C0201,Noemi Yancey,@YanceyForCongress,R,House,FL,FL-19,False,80,0.475,0.9956797280005397
C0202,Wendell Kowalczyk,@KowalczykForCongress,D,House,FL,FL-20,True,118,0.0508474576271186,1.0002437135386986
C0203,Russell Quintanilla,@RussellQuintanilla2022,R,House,FL,FL-20,False,115,0.2347826086956521,0.9985793356462638
C0204,Lucille Xiong,@LXiongOfficial,D,House,FL,FL-21,True,64,0.15625,0.9962388424112316
C0205,Gideon Barrows,@BarrowsForCongress,R,House,FL,FL-21,False,35,0.2,0.9943690580967761
C0206,Harlan Meriwether,@HarlanMeriwether2022,I,House,FL,FL-21,False,43,0.3720930232558139,1.000086220777395
C0207,York Oglesby,@Oglesby4Congress,D,House,FL,FL-22,True,136,0.2647058823529412,1.0107387313379586
C0208,Noemi Underhill,@UnderhillHQ,R,House,FL,FL-22,False,150,0.2866666666666667,0.9963331170775614
C0209,Gustavo Abernathy,@GAbernathy,D,House,FL,FL-23,False,41,0.4146341463414634,1.0057700681299917
C0210,Nolan Granger,@NolanGranger2022,R,House,FL,FL-23,True,147,0.4285714285714285,0.9912763775259376
C0211,Jocelyn Marchetti,@MarchettiForCongress,D,House,FL,FL-24,False,137,0.2554744525547445,1.011911271555805
C0212,Priya Yarborough,@PriyaYarborough2022,R,House,FL,FL-24,True,84,0.0476190476190476,0.9985068032530452
C0213,Vera Underhill,@VUnderhill,D,House,FL,FL-25,False,76,0.1710526315789473,0.9974401361824659
C0214,Marisol Nakamura,@MarisolNakamura2022,R,House,FL,FL-25,True,210,0.1857142857142857,0.9937618878643523
C0215,Flora Sandoval,@FSandoval,D,House,FL,FL-26,True,90,0.3333333333333333,1.0049834011628307
C0216,Ignatius Bramble,@BrambleHQ,R,House,FL,FL-26,False,113,0.4336283185840708,0.9920749080599508
C0217,Lucille Tremblay,@LucilleTremblay2022,D,House,FL,FL-27,False,102,0.1568627450980392,1.0125962677876716
C0218,Elena Prescott,@Prescott4Congress,R,House,FL,FL-27,True,150,0.0533333333333333,1.0053735657770884
C0219,Omar Nakamura,@OmarNakamura2022,D,House,FL,FL-28,True,46,0.1304347826086956,1.0014507443180944
C0220,Lavinia Winterbourne,@LaviniaWinterbourne2022,R,House,FL,FL-28,False,108,0.3518518518518518,0.9965350435594547
C0221,Flora Villanueva,@FloraVillanueva2022,D,House,GA,GA-01,True,40,0.275,0.9997135246076642
C0222,Uriel Thackeray,@UrielThackeray2022,R,House,GA,GA-01,False,159,0.3962264150943396,0.9933030300879557
C0223,Sterling Zablocki,@SZablocki,D,House,GA,GA-02,True,83,0.5060240963855421,1.0106103796214483
C0224,Rosalind Palafox,@RPalafox,R,House,GA,GA-02,False,191,0.1832460732984293,1.0026614919582832
C0225,Nadia Ravenscroft,@RavenscroftForCongress,D,House,GA,GA-03,True,38,0.5,1.0103352819875242
C0226,Priya Vasquez-Reed,@PriyaVasquezReed2022,R,House,GA,GA-03,False,86,0.4534883720930232,0.9920028168742322
C0227,Colton Whitlock,@WhitlockForCongress,D,House,GA,GA-04,False,99,0.5151515151515151,1.0113602820041352
C0228,Uriel Hargrove,@UrielHargrove2022,R,House,GA,GA-04,False,262,0.3969465648854962,0.992612020226878
C0229,Marcus Kettering,@Kettering4Congress,D,House,GA,GA-05,True,85,0.388235294117647,1.0014090727313008
C0230,Tobias Okafor,@Okafor4Congress,R,House,GA,GA-05,False,106,0.3490566037735849,0.9937788753924666
C0231,Paloma Abernathy,@Abernathy4Congress,D,House,GA,GA-06,True,72,0.0277777777777777,1.0018746506245553
C0232,Celeste Granger,@CGranger,R,House,GA,GA-06,False,71,0.1971830985915492,0.9991321197025441
C0233,Nolan Ellingson,@EllingsonForCongress,D,House,GA,GA-07,False,146,0.4931506849315068,1.0131287285308528
C0234,Petra Zablocki,@ZablockiForCongress,R,House,GA,GA-07,False,197,0.1421319796954314,1.0003352511912162
C0235,Vera Northcutt,@VeraNorthcutt2022,D,House,GA,GA-08,False,72,0.2638888888888889,1.0061953858097166
C0236,Ivan Tunstall,@ITunstall2022,R,House,GA,GA-08,False,74,0.4594594594594595,0.9950022261369823
C0237,Marisol Hargrove,@HargroveHQ,D,House,GA,GA-09,False,126,0.1269841269841269,1.0074226378435556
C0238,Ezra Kowalczyk,@EKowalczykOfficial,R,House,GA,GA-09,False,193,0.4248704663212435,0.994919597390574
C0239,Uriel Northcutt,@UNorthcutt,D,House,GA,GA-10,True,74,0.081081081081081,0.996724855632456
C0240,Gustavo Wexford,@WexfordHQ,R,House,GA,GA-10,False,135,0.2814814814814815,0.9962485684242053
C0241,Marisol Lindqvist,@MarisolLindqvist2022,R,House,GA,GA-11,True,80,0.675,0.9969223818464567
C0242,Quincy Kowalczyk,@QuincyKowalczyk2022,D,House,GA,GA-12,True,249,0.180722891566265,0.9969354785313156
