candidate_id,z_behav_A,z_llm_score,z_tfidf,z_w2v,z_ws1_tierA,z_ws1_tierB,z_truth,disagreement,max_span,n_tweets,retweet_share,party,truth,llm_sd,small_bundle
C0613,1.0965674939851207,0.701130910629372,0.8857621449409456,1.2725078697421777,0.8798885566400904,0.41017899593784385,0.8692714907905272,0.30117463033385056,0.8623288738043338,52,0.38461538461538464,R,0.5921,0.0497995983919549,False
C0324,0.8999874257797336,0.9636699448651743,0.4865862111332196,0.40136303032642406,1.1993717096719654,0.7894356585921676,0.940982173152766,0.3009792656142153,0.7980086793455413,22,0.3181818181818182,R,0.6399,0.0415932686861708,True
C0263,-1.089851579831862,-0.9546152652844192,-0.9894054815797346,-1.523673510272748,-0.7090550503101053,-1.3895451172574702,-0.8358825170111553,0.2997062012404089,0.8146184599626428,130,0.49230769230769234,D,-0.5445,0.1431782106327635,False
C0399,-1.1156705199494175,-1.175148054042493,-1.0362488780177044,-0.518756115400801,-0.9219051873514114,-0.5126487640693485,-1.017109513441248,0.2947089327908921,0.6624992899731446,148,0.16216216216216217,D,-0.6653,0.094762861923857,False
C0155,0.7824667328308609,0.5856137355656191,0.5141778090853257,0.389555848637635,0.03079542533205391,0.08575886707335896,0.8877242395992205,0.29288764793653016,0.751671307498807,75,0.21333333333333335,R,0.6044,0.1254990039801113,False
C0587,-0.829754375199346,-0.7620866401781645,-0.5949168281802694,-0.14093381539773817,-0.7691956845900142,-0.27172622434811056,-0.47072812188628327,0.2888924795257433,0.6888205598016078,151,0.2847682119205298,D,-0.3011,0.1414213562373095,False
C0876,-1.1197940530353427,-1.05963087897874,-1.559687385999192,-1.7217360525287355,-1.0281622738670124,-1.2917961560877602,-1.4526243897960152,0.2861649838925569,0.6935737786617231,189,0.4021164021164021,D,-0.9556,0.0836660026534074,False
C0226,1.1204090125546529,1.2402110609268855,1.1556430482429674,0.9137704944735495,1.433948500393552,0.6147430019907654,1.1586646001561305,0.2836892440098217,0.8192054984027866,86,0.45348837209302323,R,0.785,0.0378153408023781,False
C0417,1.2574057316077103,0.6906293492599399,1.146675237590968,0.8860751785913646,1.3401371142837653,0.710556764814894,0.9918397491377008,0.28134174409299506,0.6495077650238253,71,0.323943661971831,R,0.6738,0.0758287544405155,False
C0321,-0.8891760935388626,-0.9721178675668061,-1.1290784929125754,-0.9030581954933781,-1.6251801693503802,-0.9569856392384141,-1.1576804535530003,0.28075617057047875,0.7360040758115176,159,0.1949685534591195,D,-0.759,0.1254990039801113,False
C0485,-1.1056990672143616,-0.9896204698491929,-1.3810460120058543,-1.0087409692783456,-0.9063679167517212,-0.5246848134490311,-1.3069526898509656,0.27931073863269135,0.8563611985568232,284,0.2147887323943662,D,-0.8585,0.0570087712549568,False
C0817,-0.7856629175273303,-1.0036225516751023,-0.8937499780313881,-0.7807390725390617,-1.1884612018349552,-0.3675154118542345,-0.6336523918557209,0.2759435937761225,0.8209457899807207,363,0.09917355371900827,D,-0.4097,0.1754137964927502,False
C0870,0.9657332679888933,0.8831579743661949,1.0773648536111784,0.929973315077072,1.3916680941829145,0.5468490612013795,0.859370015820009,0.27475206971203897,0.8448190329815349,69,0.37681159420289856,R,0.5855,0.151657508881031,False
C0293,1.19913100783141,1.3907334405554121,1.026846323190393,0.8170741975384403,0.6149528571306517,0.9602820120051478,0.9478832011625211,0.2743478140409112,0.7757805834247604,72,0.1111111111111111,R,0.6445,0.0447213595499957,False
C0908,1.2098147071903982,1.2157074177315441,1.3245825047669213,1.0934436655021966,0.5728168181376259,1.1495426418727548,1.4812126484381662,0.2668747385869313,0.7517656866292954,134,0.12686567164179105,R,1.0,0.0908295106229247,False
C0882,-1.1769237296076178,-1.0246256744139666,-0.9729149627596345,-1.694188640595485,-1.130603184395426,-1.360853322584498,-0.8990419255352191,0.2658931721324657,0.7212736778358504,57,0.3508771929824561,D,-0.5866,0.0353553390593274,False
C0330,-1.1093543706428457,-1.24515846317204,-1.0688309764649284,-1.396780178023271,-0.6290913653492551,-0.9432092419904615,-1.5192343123249565,0.2643352007129351,0.7676888126740158,245,0.43673469387755104,D,-1.0,0.0559464029227974,False
C0299,0.8714975608224311,0.5856137355656191,0.48589919263390985,0.5226034579990971,0.28468686162921875,0.10639336729313872,0.7843588418009309,0.2622643961708214,0.7651041935292924,49,0.12244897959183673,R,0.5355,0.0908295106229247,False
C0107,-0.0021916312015119108,-0.16699816257701328,-0.3615839839042736,-0.4915119222533856,-0.6009575157974466,-0.6798011827836623,-0.15268074404539225,0.2605753136178677,0.6776095515821504,66,0.2878787878787879,D,-0.0891,0.1673320053068151,False
C0881,0.3749599144237305,0.8831579743661949,0.8124577527158051,1.0785387994582298,0.7852473090409371,1.063114275526982,0.48071360937170293,0.25622672846018324,0.7035788850344993,100,0.14,R,0.3331,0.0821583836257749,False
C0333,-1.0329403351695583,-1.1121386858259004,-1.0764116546952018,-0.5508183347921668,-1.058109130377801,-0.6082962336001859,-1.1041224753033785,0.255172351928742,0.5613203510337336,128,0.203125,D,-0.7233,0.1224744871391589,False
C0684,0.9804293974238818,0.760639758389487,1.0938522187300488,0.8844231110701894,0.4560967424534262,0.5217140416134358,0.8257650098594621,0.2535863046920775,0.6377554762766227,205,0.16585365853658537,R,0.5631,0.1680773631397161,False
C0111,-1.0145314993509937,-0.9371126630020324,-0.766795022931558,-1.266977590887294,-0.8625351754966828,-0.5111126627395348,-0.8973916797067993,0.2526929449294571,0.7558649281477592,68,0.3088235294117647,D,-0.5855,0.0790569415042094,False
C0893,-1.0373233913168358,-1.0806340017176044,-0.5684877184952417,-0.6943951536393661,-0.49335578355067994,-0.603366802277569,-0.7218655325021567,0.2510760147050103,0.5872782181669245,64,0.28125,D,-0.4685,0.0664830805543786,False
C0875,0.6435786411640113,0.9181631789309685,0.8940812341698746,1.3354669035970412,0.6942921383218553,1.0387871032924758,0.7591550873305207,0.2508975508131973,0.6918882624330299,49,0.061224489795918366,I,0.5187,0.0894427190999915,True
C0590,0.30170026167638136,0.3055720990474304,0.297049787225041,0.45336273159224316,-0.1729648188046784,0.5588097345961454,0.2402277854665387,0.2504833280894706,0.7317745534008238,132,0.03787878787878788,R,0.1728,0.1981161275615895,False
C0267,-1.236752446017953,-1.0246256744139666,-0.833479295969194,-0.8679383810166605,-0.9810346684505887,-0.4943674752556621,-1.3494090143457638,0.24708213301213872,0.7423849707622909,46,0.21739130434782608,D,-0.8868,0.0353553390593273,True
C0641,0.8145178309078261,0.970670985778129,1.0993088868289882,1.352800521412757,0.6938424420980217,1.1604240239914503,0.9354313462753542,0.23986048361465934,0.6589580793147353,95,0.05263157894736842,R,0.6362,0.0418330013267038,False
C0277,0.8145178309078261,0.8586543311708533,0.8335989077176713,0.8049037970214709,0.2800996382369915,0.9476256012887948,0.7087475783897003,0.23898745519070586,0.6675259630518033,128,0.109375,R,0.4851,0.1270039369468521,False
C0144,0.6934359048392906,0.6906293492599399,0.46176464723293,0.3746892896316018,0.8345170585973586,0.1978716996297631,0.6436378793411405,0.2380943013448376,0.6366453589675956,51,0.49019607843137253,R,0.4417,0.0570087712549568,False
C0066,1.3195654369690974,0.7256345538247135,0.9363873825844865,0.6743000609390092,0.7824909433749917,1.0052681808656365,1.154463974411062,0.23802320619432427,0.6452653760300883,87,0.25287356321839083,R,0.7822,0.0790569415042094,False
C0781,-0.9575517694363888,-1.0141241130445342,-0.8558051190949915,-1.4495993351073213,-1.0836371950479866,-1.344271035599825,-0.726066158247225,0.23135080793432378,0.5937942160123298,75,0.41333333333333333,D,-0.4713,0.1114899098573499,False
C0711,0.9534059225746759,1.1631996108843836,0.9265964658848328,1.1779693294505105,1.1327116134041968,1.5716593890118513,0.6347865608068893,0.23130139514938552,0.6450629231270185,118,0.13559322033898305,R,0.4358,0.0935414346693485,False
C0657,1.097917013904151,0.8306501675190344,1.2305649927607996,0.7441569531432829,0.8198975477774446,0.6125432614607798,1.072701794730267,0.2306079584743045,0.6180217313000198,145,0.2689655172413793,R,0.7277,0.0651920240520265,False
C0004,0.9976669627761993,1.0931892017548364,1.1018301036698919,1.1237199039158217,1.458246118092037,0.7448530358525116,1.0877040295340827,0.22998876890716957,0.7133930822395254,118,0.4830508474576271,R,0.7377,0.0894427190999916,False
C0305,1.1505017555767036,1.2157074177315441,1.4172858079093336,1.264674590042339,1.2360380226625693,0.7435666183424566,1.4620097878892822,0.22749913174809255,0.6737191895668769,147,0.3945578231292517,R,0.9872,0.0447213595499958,False
C0072,0.9747733212926527,0.9181631789309683,1.0877145881374726,0.6117165254022953,0.6038828858448044,1.112796827270516,0.892074887692327,0.22620971796356287,0.5089139414257116,208,0.15865384615384615,R,0.6073,0.1635542723379612,False
C0504,-1.1441603849067201,-1.1296412881082873,-1.001643893521939,-1.2043439900309767,-0.6138388070420315,-0.8938385214132177,-1.0300114353725294,0.21895789342267177,0.5905051829889452,55,0.43636363636363634,D,-0.6739,0.0547722557505166,False
C0040,-0.8228996708487168,-1.1471438903906739,-1.2943515122082094,-1.0225464093926098,-1.4440641792993285,-1.0523358449133318,-0.8040777792270662,0.21809556969433797,0.6211645084506117,163,0.2331288343558282,D,-0.5233,0.0447213595499957,False
C0006,1.1686061525200144,0.9881735880605156,0.9606972775564696,0.7739378877875305,0.6861968437894517,1.2474934063170882,0.7753575009186415,0.21718381793619834,0.5612965625276365,81,0.18518518518518517,R,0.5295,0.1414213562373095,False
C0592,1.0566816830448975,1.1001902426677912,0.9288082049746276,0.9631972515609505,0.6544520691826464,0.589268865048644,1.0353462300687661,0.21183682051344452,0.5109213776191472,87,0.27586206896551724,R,0.7028,0.110589330407594,False
C0515,-1.2652423109752555,-1.3046673109321552,-1.1019914062239913,-1.3898816004385548,-1.625547808315473,-1.6350709606739084,-1.1039724529553403,0.2103739718698643,0.5330795544499172,46,0.391304347826087,D,-0.7232,0.0223606797749979,True
C0622,1.2468934284951227,1.243711581383363,1.4992111983474603,1.5165641308331324,1.7467088201201428,1.2273644084337232,1.2843833278121053,0.20987091644168077,0.5193444116864196,105,0.3333333333333333,R,0.8688,0.1297304898626378,False
C0451,1.2813133105928594,1.3382256337082516,1.2603253764008941,0.8000373771405516,1.3697961503128442,1.1883190587979706,1.4164029940856828,0.20883185925309125,0.5697587731722926,96,0.28125,R,0.9568,0.0353553390593273,False
